,cust_id,activated_date,last_payment_date,cash_advance,credit_limit,cashad_as_prc_of_creditlim
7828,18040,2020-06,2020-07-07,0.0,4500.0,0.0
7829,18041,2020-06,2020-07-15,929.220085,1000.0,0.9292200850000001
7830,18042,2020-06,2020-08-27,0.0,2500.0,0.0
7831,18043,2020-06,2020-06-02,2361.57578,2500.0,0.944630312
7832,18044,2020-06,2020-07-22,0.0,1000.0,0.0
7833,18045,2020-06,2020-06-10,0.0,2000.0,0.0
7834,18046,2020-06,2020-06-19,0.0,2500.0,0.0
7835,18047,2020-06,2020-04-30,0.0,2500.0,0.0
7836,18048,2020-06,2020-10-01,0.0,1000.0,0.0
7837,18049,2020-06,2020-10-31,502.58572,500.0,1.00517144
7838,18050,2020-06,2020-08-26,1191.521187,2500.0,0.4766084748
7839,18051,2020-06,2020-09-03,1935.422714,5000.0,0.3870845428
7840,18052,2020-06,2020-10-30,1562.979881,3500.0,0.4465656802857143
7841,18053,2020-06,2020-06-09,1572.492719,6500.0,0.24192195676923078
7842,18054,2020-06,2020-07-09,2083.277724,3600.0,0.5786882566666667
7843,18055,2020-06,2020-06-25,365.489055,1200.0,0.3045742125
7844,18056,2020-06,2020-04-23,0.0,4500.0,0.0
7845,18057,2020-06,2020-09-09,0.0,4000.0,0.0
7846,18058,2020-06,2020-10-06,2158.502052,2500.0,0.8634008207999999
7847,18059,2020-06,2020-09-06,0.0,3000.0,0.0
7848,18060,2020-06,2020-10-19,0.0,6000.0,0.0
7849,18061,2020-06,2020-05-14,0.0,1200.0,0.0
7850,18062,2020-06,2020-09-30,77.349474,1200.0,0.064457895
7851,18063,2020-06,2020-09-04,0.0,2500.0,0.0
7852,18064,2020-06,2020-10-09,0.0,1200.0,0.0
7853,18065,2020-06,2020-07-11,695.211518,2500.0,0.2780846072
7854,18066,2020-06,2020-08-13,0.0,4000.0,0.0
7855,18067,2020-06,2020-06-09,0.0,1500.0,0.0
7856,18068,2020-06,2020-05-13,0.0,3000.0,0.0
7857,18069,2020-06,2020-07-14,54.066975,1000.0,0.054066974999999996
7858,18070,2020-06,2020-08-25,0.0,1000.0,0.0
7859,18071,2020-06,2020-08-21,272.866274,500.0,0.5457325479999999
7860,18072,2020-06,2020-06-09,746.311927,1500.0,0.49754128466666664
7861,18073,2020-06,2020-10-20,2266.490818,1200.0,1.8887423483333334
7862,18074,2020-06,2020-08-24,4397.346355,2000.0,2.1986731775
7863,18075,2020-06,2020-05-05,1391.262316,1500.0,0.9275082106666667
7864,18076,2020-06,2020-08-06,5882.516718,9000.0,0.6536129686666666
7865,18077,2020-06,2020-05-29,0.0,2500.0,0.0
7866,18078,2020-06,2020-07-22,0.0,1200.0,0.0
7867,18079,2020-06,2020-04-30,0.0,4000.0,0.0
7868,18080,2020-06,2020-08-08,0.0,1200.0,0.0
7869,18081,2020-06,2020-06-22,0.0,2500.0,0.0
7870,18082,2020-06,2020-08-16,64.006247,500.0,0.128012494
7871,18083,2020-06,2020-09-29,4117.515089,6500.0,0.6334638598461539
7872,18084,2020-06,2020-08-06,0.0,3000.0,0.0
7873,18085,2020-06,2020-10-07,614.082528,1200.0,0.51173544
7874,18086,2020-06,2020-05-07,214.94366,1000.0,0.21494365999999998
7875,18088,2020-06,2020-10-19,627.630949,3000.0,0.20921031633333334
7876,18089,2020-06,2020-05-28,271.354588,1000.0,0.27135458799999995
7877,18090,2020-06,2020-09-15,0.0,2000.0,0.0
7878,18091,2020-06,2020-06-15,2784.294727,5400.0,0.5156101346296296
7879,18092,2020-06,2020-09-22,0.0,10500.0,0.0
7880,18093,2020-06,2020-05-12,0.0,1000.0,0.0
7881,18094,2020-06,2020-05-16,0.0,1000.0,0.0
7882,18095,2020-06,2020-08-21,0.0,1000.0,0.0
7883,18096,2020-06,2020-06-20,0.0,2700.0,0.0
7884,18097,2020-06,2020-07-25,170.577213,500.0,0.341154426
7885,18098,2020-06,2020-10-19,0.0,2000.0,0.0
7886,18099,2020-06,2020-08-23,0.0,3000.0,0.0
7887,18100,2020-06,2020-06-12,0.0,2700.0,0.0
7888,18101,2020-06,2020-08-02,0.0,1000.0,0.0
7889,18102,2020-06,2020-09-05,0.0,1500.0,0.0
7890,18103,2020-06,2020-05-25,0.0,2000.0,0.0
7891,18104,2020-06,2020-06-21,0.0,2500.0,0.0
7892,18105,2020-06,2020-07-12,152.353179,1500.0,0.10156878600000001
7893,18106,2020-06,2020-07-02,0.0,4000.0,0.0
7894,18107,2020-06,2020-05-08,0.0,4000.0,0.0
7895,18108,2020-06,2020-05-28,4733.441645,2500.0,1.893376658
7896,18109,2020-06,2020-08-29,0.0,2500.0,0.0
7897,18110,2020-06,2020-07-11,0.0,2000.0,0.0
7898,18111,2020-06,2020-05-26,2247.107682,1200.0,1.8725897349999998
7899,18112,2020-06,2020-08-12,0.0,1000.0,0.0
7900,18113,2020-06,2020-06-05,0.0,3000.0,0.0
7901,18114,2020-06,2020-08-19,0.0,3500.0,0.0
7902,18115,2020-06,2020-06-01,4754.93083,5000.0,0.9509861660000001
7903,18116,2020-06,2020-08-21,0.0,9000.0,0.0
7904,18117,2020-06,2020-06-14,0.0,6000.0,0.0
7905,18118,2020-06,2020-07-29,2682.810269,6000.0,0.44713504483333333
7906,18119,2020-06,2020-07-18,0.0,1500.0,0.0
7907,18120,2020-06,2020-07-23,132.266653,2500.0,0.052906661199999996
7908,18121,2020-06,2020-07-11,0.0,1000.0,0.0
7909,18122,2020-06,2020-10-15,0.0,4000.0,0.0
7910,18123,2020-06,2020-06-14,293.097125,1500.0,0.19539808333333333
7911,18124,2020-06,2020-08-03,0.0,2700.0,0.0
7912,18125,2020-06,2020-05-02,0.0,3000.0,0.0
7913,18126,2020-06,2020-08-14,0.0,1000.0,0.0
7914,18127,2020-06,2020-08-07,728.526785,5500.0,0.13245941545454545
7915,18128,2020-06,2020-10-24,0.0,1000.0,0.0
7916,18129,2020-06,2020-05-20,0.0,3000.0,0.0
7917,18130,2020-06,2020-06-13,0.0,3200.0,0.0
7918,18131,2020-06,2020-10-25,0.0,1500.0,0.0
7919,18132,2020-06,2020-05-30,56.443763,1000.0,0.056443762999999994
7920,18134,2020-06,2020-05-03,0.0,4000.0,0.0
7921,18135,2020-06,2020-10-14,276.675751,1000.0,0.27667575099999997
7922,18136,2020-06,2020-07-16,0.0,7500.0,0.0
7923,18137,2020-06,2020-11-07,186.248313,3000.0,0.062082771
7924,18138,2020-06,2020-08-09,0.0,2000.0,0.0
7925,18139,2020-06,2020-08-10,3221.755751,7000.0,0.4602508215714286
7926,18140,2020-06,2020-06-04,0.0,1200.0,0.0
7927,18141,2020-06,2020-10-16,0.0,2700.0,0.0
7928,18142,2020-06,2020-07-18,0.0,4000.0,0.0
7929,18143,2020-06,2020-06-05,0.0,5000.0,0.0
7930,18144,2020-06,2020-06-17,0.0,2500.0,0.0
7931,18145,2020-06,2020-06-25,0.0,4000.0,0.0
7932,18146,2020-06,2020-09-26,0.0,1200.0,0.0
7933,18147,2020-06,2020-10-12,157.80548,1200.0,0.13150456666666666
7934,18148,2020-06,2020-10-19,0.0,2700.0,0.0
7935,18149,2020-06,2020-05-19,0.0,4000.0,0.0
7936,18150,2020-06,2020-10-14,0.0,1500.0,0.0
7937,18151,2020-06,2020-05-25,408.108731,4000.0,0.10202718275
7938,18152,2020-06,2020-06-19,0.0,1200.0,0.0
7939,18153,2020-06,2020-11-03,0.0,1000.0,0.0
7940,18154,2020-06,2020-05-30,0.0,2500.0,0.0
7941,18155,2020-06,2020-05-04,0.0,1000.0,0.0
7942,18156,2020-06,2020-05-11,0.0,1800.0,0.0
7943,18157,2020-06,2020-10-01,0.0,1300.0,0.0
7944,18158,2020-06,2020-07-27,0.0,4000.0,0.0
7945,18159,2020-06,2020-10-18,0.0,7500.0,0.0
7946,18160,2020-06,2020-07-20,54.149701,500.0,0.108299402
7947,18161,2020-06,2020-10-22,0.0,1000.0,0.0
7948,18162,2020-06,2020-06-21,0.0,1500.0,0.0
7949,18163,2020-06,2020-08-10,0.0,4000.0,0.0
7950,18164,2020-06,2020-05-05,0.0,3000.0,0.0
7951,18165,2020-06,2020-08-23,0.0,1000.0,0.0
7952,18166,2020-06,2020-10-09,896.57899,1000.0,0.89657899
7953,18167,2020-06,2020-09-02,0.0,1000.0,0.0
7954,18168,2020-06,2020-10-21,0.0,1700.0,0.0
7955,18169,2020-06,2020-09-02,0.0,1500.0,0.0
7956,18170,2020-06,2020-10-27,0.0,1700.0,0.0
7957,18171,2020-06,2020-08-02,357.184643,500.0,0.7143692859999999
7958,18172,2020-06,2020-09-16,2660.139985,2500.0,1.0640559939999998
7959,18173,2020-06,2020-06-21,1769.875637,3000.0,0.5899585456666667
7960,18174,2020-06,2020-04-29,0.0,10000.0,0.0
7961,18175,2020-06,2020-08-22,3172.729359,3500.0,0.9064941025714286
7962,18176,2020-06,2020-09-22,0.0,1500.0,0.0
7963,18177,2020-06,2020-10-04,1306.849608,17500.0,0.07467712045714285
7964,18179,2020-06,2020-07-11,3344.962624,6500.0,0.5146096344615384
7965,18180,2020-06,2020-08-24,1008.117498,1200.0,0.840097915
7966,18181,2020-06,2020-06-18,0.0,2000.0,0.0
7967,18182,2020-06,2020-08-06,634.617283,1000.0,0.6346172830000001
7968,18183,2020-06,2020-11-01,943.60879,1200.0,0.7863406583333333
7969,18184,2020-06,2020-08-01,0.0,1000.0,0.0
7970,18185,2020-06,2020-09-08,0.0,4000.0,0.0
7971,18186,2020-06,2020-05-10,0.0,1000.0,0.0
7972,18187,2020-06,2020-06-26,0.0,4000.0,0.0
7973,18188,2020-06,2020-10-03,0.0,1500.0,0.0
7974,18189,2020-06,2020-07-14,0.0,4000.0,0.0
7975,18190,2020-06,2020-08-25,0.0,1000.0,0.0
7976,18191,2020-06,2020-10-19,231.721336,1000.0,0.231721336
7977,18192,2020-06,2020-09-06,0.0,3000.0,0.0
7978,18193,2020-06,2020-06-19,0.0,2700.0,0.0
7979,18194,2020-06,2020-08-25,0.0,2500.0,0.0
7980,18195,2020-06,2020-06-21,0.0,1700.0,0.0
7981,18196,2020-06,2020-08-09,0.0,1000.0,0.0
7982,18197,2020-06,2020-09-20,0.0,1000.0,0.0
7983,18198,2020-06,2020-09-19,2902.295257,3000.0,0.9674317523333335
7984,18199,2020-06,2020-08-10,0.0,2000.0,0.0
7985,18200,2020-06,2020-10-02,0.0,1000.0,0.0
7986,18201,2020-06,2020-09-22,1981.157622,2000.0,0.990578811
7987,18202,2020-06,2020-04-24,0.0,2500.0,0.0
7988,18203,2020-06,2020-08-08,4547.294728,5000.0,0.9094589456
7989,18204,2020-06,2020-09-15,0.0,1500.0,0.0
7990,18205,2020-06,2020-10-18,0.0,4000.0,0.0
7991,18206,2020-06,2020-10-15,0.0,2500.0,0.0
7992,18207,2020-06,2020-07-01,2916.277862,3000.0,0.9720926206666667
7993,18208,2020-06,2020-06-29,0.0,3000.0,0.0
7994,18209,2020-06,2020-10-04,0.0,2000.0,0.0
7995,18210,2020-06,2020-09-30,0.0,2000.0,0.0
7996,18211,2020-06,2020-07-14,2410.842591,2500.0,0.9643370364
7997,18212,2020-06,2020-10-28,0.0,2500.0,0.0
7998,18214,2020-06,2020-05-18,239.875612,1000.0,0.239875612
7999,18215,2020-06,2020-10-24,550.606961,1800.0,0.3058927561111111
8000,18216,2020-06,2020-05-09,2248.274005,3500.0,0.6423640014285715
8001,18217,2020-06,2020-05-07,0.0,4000.0,0.0
8002,18218,2020-06,2020-04-25,0.0,1200.0,0.0
8003,18219,2020-06,2020-04-23,1117.162764,1200.0,0.9309689699999999
8004,18220,2020-06,2020-09-13,0.0,3000.0,0.0
8005,18221,2020-06,2020-08-11,0.0,2700.0,0.0
8006,18222,2020-06,2020-10-16,0.0,7500.0,0.0
8007,18223,2020-07,2020-09-09,0.0,1000.0,0.0
8008,18224,2020-07,2020-08-19,1515.283623,1200.0,1.2627363525
8009,18225,2020-07,2020-09-05,0.0,1000.0,0.0
8010,18226,2020-07,2020-06-07,0.0,1500.0,0.0
8011,18227,2020-07,2020-09-30,0.0,3500.0,0.0
8012,18228,2020-07,2020-08-15,0.0,2500.0,0.0
8013,18229,2020-07,2020-05-08,1005.55853,2500.0,0.402223412
8014,18230,2020-07,2020-10-29,0.0,1000.0,0.0
8015,18231,2020-07,2020-06-23,0.0,3000.0,0.0
8016,18232,2020-07,2020-11-08,0.0,3000.0,0.0
8017,18233,2020-07,2020-09-26,0.0,2000.0,0.0
8018,18234,2020-07,2020-09-25,0.0,3000.0,0.0
8019,18235,2020-07,2020-06-03,0.0,1300.0,0.0
8020,18236,2020-07,2020-05-05,348.436666,1500.0,0.23229111066666666
8021,18237,2020-07,2020-10-11,0.0,1500.0,0.0
8022,18238,2020-07,2020-07-15,144.207417,1200.0,0.1201728475
8023,18239,2020-07,2020-08-30,0.0,2500.0,0.0
8024,18240,2020-07,2020-10-17,0.0,2200.0,0.0
8025,18241,2020-07,2020-11-05,0.0,1500.0,0.0
8026,18242,2020-07,2020-04-29,0.0,7000.0,0.0
8027,18243,2020-07,2020-08-20,0.0,6000.0,0.0
8028,18244,2020-07,2020-05-24,126.612663,1000.0,0.126612663
8029,18245,2020-07,2020-08-03,1790.86019,1500.0,1.1939067933333334
8030,18246,2020-07,2020-06-02,63.085612,1500.0,0.042057074666666666
8031,18247,2020-07,2020-09-14,0.0,10500.0,0.0
8032,18248,2020-07,2020-08-13,0.0,1500.0,0.0
8033,18249,2020-07,2020-05-06,112.476618,2200.0,0.051125735454545455
8034,18250,2020-07,2020-06-07,0.0,2500.0,0.0
8035,18251,2020-07,2020-10-08,192.997392,2500.0,0.0771989568
8036,18252,2020-07,2020-09-08,0.0,1000.0,0.0
8037,18253,2020-07,2020-09-22,58.565665,500.0,0.11713133
8038,18254,2020-07,2020-07-22,1213.388649,1200.0,1.0111572075
8039,18255,2020-07,2020-11-03,0.0,1500.0,0.0
8040,18256,2020-07,2020-08-23,0.0,4000.0,0.0
8041,18257,2020-07,2020-11-01,0.0,3000.0,0.0
8042,18258,2020-07,2020-08-19,343.694226,3000.0,0.11456474200000001
8043,18259,2020-07,2020-08-13,0.0,4000.0,0.0
8044,18260,2020-07,2020-06-10,0.0,2500.0,0.0
8045,18261,2020-07,2020-09-03,0.0,1500.0,0.0
8046,18262,2020-07,2020-10-26,0.0,1700.0,0.0
8047,18263,2020-07,2020-06-16,5724.953197,8000.0,0.715619149625
8048,18264,2020-07,2020-06-02,0.0,1000.0,0.0
8049,18266,2020-07,2020-10-25,36.943081,500.0,0.073886162
8050,18267,2020-07,2020-08-12,1428.576393,1500.0,0.952384262
8051,18268,2020-07,2020-08-07,0.0,2000.0,0.0
8052,18269,2020-07,2020-08-29,18.638559,1500.0,0.012425706
8053,18270,2020-07,2020-05-20,1594.327632,7500.0,0.2125770176
8054,18271,2020-07,2020-06-25,91.920629,1500.0,0.061280419333333336
8055,18272,2020-07,2020-10-14,190.643054,1200.0,0.15886921166666668
8056,18273,2020-07,2020-08-28,6084.858872,3000.0,2.0282862906666668
8057,18274,2020-07,2020-10-10,0.0,1200.0,0.0
8058,18275,2020-07,2020-05-27,0.0,1000.0,0.0
8059,18276,2020-07,2020-10-03,0.0,4000.0,0.0
8060,18277,2020-07,2020-10-12,0.0,1000.0,0.0
8061,18278,2020-07,2020-10-06,455.053644,7500.0,0.0606738192
8062,18279,2020-07,2020-05-22,0.0,1000.0,0.0
8063,18280,2020-07,2020-09-24,0.0,1500.0,0.0
8064,18281,2020-07,2020-06-20,0.0,2000.0,0.0
8065,18282,2020-07,2020-10-09,570.718948,2000.0,0.285359474
8066,18283,2020-07,2020-06-01,0.0,1500.0,0.0
8067,18284,2020-07,2020-08-19,0.0,2500.0,0.0
8068,18285,2020-07,2020-07-10,0.0,1500.0,0.0
8069,18286,2020-07,2020-10-31,0.0,1500.0,0.0
8070,18287,2020-07,2020-10-23,1098.291504,1200.0,0.9152429200000001
8071,18288,2020-07,2020-09-01,0.0,1800.0,0.0
8072,18289,2020-07,2020-05-08,0.0,2500.0,0.0
8073,18290,2020-07,2020-10-17,697.854267,500.0,1.3957085340000002
8074,18291,2020-07,2020-08-19,0.0,5000.0,0.0
8075,18292,2020-07,2020-06-16,1488.710959,4000.0,0.37217773975
8076,18293,2020-07,2020-07-24,2584.241719,3000.0,0.8614139063333334
8077,18294,2020-07,2020-05-05,1497.565331,3000.0,0.49918844366666665
8078,18296,2020-07,2020-10-25,1172.9748725,1200.0,0.9774790604166667
8079,18297,2020-07,2020-09-06,0.0,1700.0,0.0
8080,18298,2020-07,2020-10-30,48.874389,1000.0,0.048874389000000004
8081,18299,2020-07,2020-06-08,76.417858,1500.0,0.05094523866666666
8082,18300,2020-07,2020-06-19,0.0,1500.0,0.0
8083,18301,2020-07,2020-04-24,2832.570661,3000.0,0.9441902203333334
8084,18302,2020-07,2020-05-17,0.0,4000.0,0.0
8085,18303,2020-07,2020-08-31,0.0,1200.0,0.0
8086,18304,2020-07,2020-08-10,49.91246,2000.0,0.024956230000000003
8087,18305,2020-07,2020-09-25,2531.717743,3000.0,0.8439059143333334
8088,18306,2020-07,2020-11-04,0.0,1000.0,0.0
8089,18307,2020-07,2020-10-11,1064.960986,2500.0,0.4259843944
8090,18308,2020-07,2020-09-27,3149.955535,7000.0,0.44999364785714285
8091,18309,2020-07,2020-05-28,0.0,2000.0,0.0
8092,18310,2020-07,2020-07-26,0.0,2000.0,0.0
8093,18311,2020-07,2020-07-09,0.0,4000.0,0.0
8094,18312,2020-07,2020-10-08,0.0,4000.0,0.0
8095,18313,2020-07,2020-11-01,0.0,3200.0,0.0
8096,18314,2020-07,2020-06-22,0.0,3500.0,0.0
8097,18315,2020-07,2020-09-13,0.0,1200.0,0.0
8098,18316,2020-07,2020-08-30,0.0,1200.0,0.0
8099,18317,2020-07,2020-07-06,54.519422,1200.0,0.04543285166666666
8100,18318,2020-07,2020-05-25,0.0,1000.0,0.0
8101,18319,2020-07,2020-10-26,0.0,1000.0,0.0
8102,18320,2020-07,2020-08-02,2710.056224,3000.0,0.9033520746666667
8103,18321,2020-07,2020-08-23,1658.285219,2500.0,0.6633140876
8104,18322,2020-07,2020-10-15,0.0,1000.0,0.0
8105,18323,2020-07,2020-06-05,0.0,1500.0,0.0
8106,18324,2020-07,2020-09-21,517.197717,500.0,1.0343954340000001
8107,18326,2020-07,2020-05-30,0.0,4000.0,0.0
8108,18327,2020-07,2020-08-24,0.0,4000.0,0.0
8109,18328,2020-07,2020-08-15,0.0,1000.0,0.0
8110,18329,2020-07,2020-08-01,0.0,1000.0,0.0
8111,18330,2020-07,2020-10-01,0.0,2500.0,0.0
8112,18331,2020-07,2020-07-22,3213.886545,3500.0,0.9182532985714286
8113,18332,2020-07,2020-09-17,0.0,3000.0,0.0
8114,18333,2020-07,2020-10-31,295.655611,1200.0,0.24637967583333334
8115,18334,2020-07,2020-09-18,0.0,1800.0,0.0
8116,18335,2020-07,2020-07-23,0.0,3500.0,0.0
8117,18336,2020-07,2020-05-26,0.0,2000.0,0.0
8118,18337,2020-07,2020-09-07,0.0,1000.0,0.0
8119,18338,2020-07,2020-09-10,214.232874,4000.0,0.053558218500000004
8120,18339,2020-07,2020-08-30,4431.586287,4500.0,0.9847969526666667
8121,18340,2020-07,2020-09-27,1397.221909,2500.0,0.5588887636000001
8122,18341,2020-07,2020-04-23,101.766866,1400.0,0.07269061857142857
8123,18342,2020-07,2020-05-03,1005.292057,2500.0,0.4021168228
8124,18343,2020-07,2020-10-26,0.0,1500.0,0.0
8125,18344,2020-07,2020-11-03,925.950908,1200.0,0.7716257566666667
8126,18345,2020-07,2020-10-17,39.325487,6000.0,0.006554247833333334
8127,18346,2020-07,2020-09-18,0.0,2500.0,0.0
8128,18347,2020-07,2020-09-26,3004.987382,3000.0,1.0016624606666666
8129,18348,2020-07,2020-09-02,181.347255,1800.0,0.10074847499999999
8130,18349,2020-07,2020-06-23,0.0,2000.0,0.0
8131,18350,2020-07,2020-07-09,0.0,1000.0,0.0
8132,18351,2020-07,2020-08-23,1043.260997,2200.0,0.47420954409090915
8133,18352,2020-07,2020-06-26,0.0,9000.0,0.0
8134,18353,2020-07,2020-07-17,152.277594,1000.0,0.152277594
8135,18354,2020-07,2020-05-23,0.0,1050.0,0.0
8136,18355,2020-07,2020-09-01,0.0,1200.0,0.0
8137,18356,2020-07,2020-07-04,0.0,3000.0,0.0
8138,18357,2020-07,2020-08-03,136.755929,500.0,0.273511858
8139,18358,2020-07,2020-08-21,3833.037,2000.0,1.9165185
8140,18359,2020-07,2020-08-02,2268.363869,2500.0,0.9073455476
8141,18360,2020-07,2020-06-11,2639.92834,7000.0,0.37713262
8142,18361,2020-07,2020-07-19,711.48812,1500.0,0.47432541333333333
8143,18362,2020-07,2020-06-24,788.235661,1200.0,0.6568630508333334
8144,18363,2020-07,2020-05-10,73.629879,1200.0,0.061358232500000005
8145,18364,2020-07,2020-05-10,0.0,2000.0,0.0
8146,18365,2020-07,2020-08-10,970.624828,2000.0,0.48531241399999997
8147,18366,2020-07,2020-06-02,1199.531976,2500.0,0.4798127904
8148,18367,2020-07,2020-06-14,2923.8863,3500.0,0.8353960857142857
8149,18368,2020-07,2020-10-03,2700.516738,4000.0,0.6751291844999999
8150,18369,2020-07,2020-06-22,0.0,3000.0,0.0
8151,18370,2020-07,2020-04-29,5290.393032,6000.0,0.881732172
8152,18371,2020-07,2020-10-28,7275.716281,7500.0,0.9700955041333333
8153,18372,2020-07,2020-08-01,0.0,3000.0,0.0
8154,18373,2020-07,2020-07-27,0.0,2700.0,0.0
8155,18374,2020-07,2020-06-22,4422.783845,2500.0,1.769113538
8156,18375,2020-07,2020-08-11,0.0,1000.0,0.0
8157,18376,2020-07,2020-08-03,0.0,4000.0,0.0
8158,18377,2020-07,2020-06-11,18.280043,1000.0,0.018280043
8159,18378,2020-07,2020-10-08,91.849463,1200.0,0.07654121916666666
8160,18379,2020-07,2020-08-01,0.0,300.0,0.0
8161,18380,2020-07,2020-07-06,2209.490538,2000.0,1.104745269
8162,18381,2020-07,2020-05-18,0.0,1000.0,0.0
8163,18382,2020-07,2020-07-11,1972.439122,3000.0,0.6574797073333334
8164,18383,2020-07,2020-08-28,18.204577,1000.0,0.018204577
8165,18384,2020-07,2020-07-01,1083.580859,1500.0,0.7223872393333333
8166,18385,2020-07,2020-08-04,0.0,1200.0,0.0
8167,18386,2020-07,2020-06-18,271.778244,1200.0,0.22648186999999997
8168,18387,2020-07,2020-06-24,1838.276268,4000.0,0.459569067
8169,18388,2020-07,2020-09-14,0.0,1000.0,0.0
8170,18389,2020-07,2020-08-16,0.0,3000.0,0.0
8171,18390,2020-07,2020-07-28,2370.681355,3500.0,0.6773375300000001
8172,18391,2020-07,2020-08-24,308.933151,2000.0,0.1544665755
8173,18392,2020-07,2020-07-04,0.0,3000.0,0.0
8174,18393,2020-07,2020-08-31,0.0,3000.0,0.0
8175,18394,2020-07,2020-07-18,258.954597,1000.0,0.25895459699999995
8176,18395,2020-07,2020-09-08,0.0,1500.0,0.0
8177,18396,2020-07,2020-08-01,0.0,3000.0,0.0
8178,18397,2020-07,2020-06-20,0.0,2000.0,0.0
8179,18398,2020-07,2020-10-22,0.0,2200.0,0.0
8180,18399,2020-07,2020-08-27,0.0,2700.0,0.0
8181,18400,2020-07,2020-05-09,1948.071903,1200.0,1.6233932525
8182,18401,2020-07,2020-09-13,0.0,6500.0,0.0
8183,18402,2020-07,2020-08-11,2768.260223,2000.0,1.3841301115000002
8184,18403,2020-07,2020-09-28,1107.81888,3500.0,0.31651968
8185,18404,2020-07,2020-06-05,0.0,1000.0,0.0
8186,18405,2020-07,2020-05-14,0.0,1000.0,0.0
8187,18406,2020-07,2020-08-08,0.0,1000.0,0.0
8188,18407,2020-07,2020-04-25,853.585813,2000.0,0.4267929065
8189,18408,2020-07,2020-08-17,970.37112,2500.0,0.38814844800000003
8190,18409,2020-07,2020-07-11,0.0,1000.0,0.0
8191,18410,2020-07,2020-10-04,0.0,3000.0,0.0
8192,18411,2020-07,2020-06-30,0.0,3000.0,0.0
8193,18412,2020-07,2020-07-09,0.0,1200.0,0.0
8194,18413,2020-07,2020-09-23,1388.219296,2000.0,0.694109648
8195,18414,2020-07,2020-06-05,0.0,8500.0,0.0
8196,18415,2020-07,2020-05-17,2723.362442,1500.0,1.8155749613333334
8197,18416,2020-07,2020-10-12,0.0,1000.0,0.0
8198,18417,2020-07,2020-09-24,0.0,1450.0,0.0
8199,18418,2020-07,2020-05-08,0.0,500.0,0.0
8200,18419,2020-07,2020-05-11,631.332476,1800.0,0.35074026444444445
8201,18420,2020-07,2020-11-06,346.333741,3500.0,0.09895249742857141
8202,18421,2020-07,2020-05-04,0.0,1000.0,0.0
8203,18422,2020-07,2020-05-07,0.0,1000.0,0.0
8204,18423,2020-07,2020-10-16,988.119391,500.0,1.9762387819999998
8205,18424,2020-07,2020-10-05,5807.425413,3500.0,1.6592644037142856
8206,18425,2020-07,2020-05-20,0.0,2700.0,0.0
8207,18426,2020-07,2020-10-29,998.896759,1200.0,0.8324139658333333
8208,18427,2020-07,2020-04-28,154.529131,3000.0,0.05150971033333333
8209,18428,2020-07,2020-04-29,1826.582575,2500.0,0.73063303
8210,18429,2020-07,2020-07-06,0.0,1000.0,0.0
8211,18430,2020-07,2020-05-02,0.0,2500.0,0.0
8212,18431,2020-07,2020-10-12,1117.228257,1200.0,0.9310235474999999
8213,18432,2020-07,2020-10-22,0.0,1500.0,0.0
8214,18433,2020-07,2020-10-08,381.171145,4500.0,0.08470469888888889
8215,18434,2020-07,2020-06-11,0.0,1500.0,0.0
8216,18435,2020-07,2020-05-05,567.971877,10500.0,0.05409255971428571
8217,18436,2020-07,2020-08-25,779.357321,1500.0,0.5195715473333333
8218,18437,2020-07,2020-04-26,4599.29664,11000.0,0.41811787636363634
8219,18438,2020-07,2020-11-08,0.0,1200.0,0.0
8220,18439,2020-07,2020-08-27,0.0,2700.0,0.0
8221,18440,2020-07,2020-07-19,0.0,500.0,0.0
8222,18441,2020-07,2020-05-13,0.0,4000.0,0.0
8223,18442,2020-07,2020-08-12,1639.830365,2000.0,0.8199151825000001
8224,18443,2020-07,2020-06-03,3998.665108,5000.0,0.7997330216
8225,18444,2020-07,2020-05-06,0.0,4000.0,0.0
8226,18445,2020-07,2020-10-21,0.0,1200.0,0.0
8227,18446,2020-07,2020-09-08,625.979655,1000.0,0.625979655
8228,18447,2020-07,2020-07-17,4863.883228,5000.0,0.9727766456
8229,18449,2020-07,2020-05-03,0.0,1000.0,0.0
8230,18450,2020-07,2020-10-17,0.0,14000.0,0.0
8231,18451,2020-07,2020-09-26,74.905547,4000.0,0.01872638675
8232,18452,2020-07,2020-10-25,0.0,1000.0,0.0
8233,18453,2020-07,2020-05-02,0.0,1000.0,0.0
8234,18454,2020-07,2020-08-11,0.0,1200.0,0.0
8235,18455,2020-07,2020-05-15,0.0,1500.0,0.0
8236,18456,2020-07,2020-07-09,562.957567,1200.0,0.46913130583333335
8237,18457,2020-07,2020-06-01,0.0,1000.0,0.0
8238,18458,2020-07,2020-08-08,14127.46664,3500.0,4.03641904
8239,18459,2020-07,2020-09-24,0.0,1800.0,0.0
8240,18460,2020-07,2020-10-18,0.0,2000.0,0.0
8241,18461,2020-07,2020-10-24,3816.470266,4000.0,0.9541175664999999
8242,18462,2020-07,2020-05-08,0.0,2500.0,0.0
8243,18463,2020-07,2020-10-12,1089.711093,1000.0,1.0897110929999998
8244,18464,2020-07,2020-05-24,1795.077768,2000.0,0.897538884
8245,18465,2020-07,2020-05-05,39.158589,1000.0,0.039158589
8246,18466,2020-07,2020-07-24,0.0,2700.0,0.0
8247,18467,2020-07,2020-07-05,0.0,3000.0,0.0
